type,capital_open,capital_close,date_open,date_close
LONG,868879835.5806285,869030043.6846613,2024-03-19 13:03:00,2024-03-19 13:27:00
LONG,869030043.6846613,869088557.1053036,2024-03-19 13:36:00,2024-03-19 14:16:00
SHORT,869088557.1053036,869147060.2279636,2024-03-20 09:10:00,2024-03-20 09:54:00
LONG,869147060.2279636,869170356.0799677,2024-03-20 09:57:00,2024-03-20 10:18:00
SHORT,869170356.0799677,866952322.4190987,2024-03-20 10:19:00,2024-03-21 10:23:00
LONG,866952322.4190987,867057278.6663927,2024-03-21 10:24:00,2024-03-21 10:44:00
LONG,867057278.6663927,867086651.9138383,2024-03-21 11:30:00,2024-03-21 13:09:00
LONG,867086651.9138383,867232306.059625,2024-03-21 13:14:00,2024-03-21 13:37:00
LONG,867232306.059625,867213836.8434525,2024-03-21 13:40:00,2024-03-21 13:51:00
LONG,867213836.8434525,866919626.4198048,2024-03-22 10:09:00,2024-03-22 11:04:00
LONG,866919626.4198048,867090511.2390368,2024-03-22 13:05:00,2024-03-22 13:17:00
LONG,867090511.2390368,866937360.3317451,2024-03-22 13:39:00,2024-03-25 11:22:00
LONG,866937360.3317451,866371172.3084948,2024-03-25 13:01:00,2024-03-26 10:09:00
SHORT,866371172.3084948,865632200.6635644,2024-03-26 10:10:00,2024-03-27 09:10:00
LONG,865632200.6635644,865782505.0945759,2024-03-27 09:18:00,2024-03-27 09:28:00
LONG,865782505.0945759,865589571.1874696,2024-03-27 09:47:00,2024-03-27 10:47:00
LONG,865589571.1874696,866279587.6538646,2024-03-27 10:56:00,2024-03-28 09:00:00
LONG,866279587.6538646,866268258.5108613,2024-03-28 09:57:00,2024-03-28 10:19:00
LONG,866268258.5108613,866303602.7893071,2024-03-28 10:25:00,2024-03-28 10:36:00
LONG,866303602.7893071,866272212.5577667,2024-03-28 10:43:00,2024-03-28 11:20:00
LONG,866272212.5577667,866334212.9546944,2024-03-28 13:39:00,2024-03-28 14:19:00
LONG,866334212.9546944,866083573.7111337,2024-03-29 09:19:00,2024-03-29 13:24:00
LONG,866083573.7111337,866165600.5684267,2024-03-29 14:08:00,2024-03-29 14:19:00
LONG,866165600.5684267,866160912.8003705,2024-04-01 09:00:00,2024-04-01 09:38:00
SHORT,866160912.8003705,865915255.1071728,2024-04-01 09:39:00,2024-04-01 10:12:00
LONG,865915255.1071728,865042057.6390569,2024-04-01 10:30:00,2024-04-02 11:23:00
LONG,865042057.6390569,865523424.2098027,2024-04-02 13:39:00,2024-04-02 14:06:00
LONG,865523424.2098027,865431139.4334646,2024-04-03 09:00:00,2024-04-03 09:32:00
LONG,865431139.4334646,864915136.8806463,2024-04-03 10:17:00,2024-04-04 10:05:00
SHORT,864915136.8806463,864937442.4445077,2024-04-04 10:06:00,2024-04-04 10:18:00
SHORT,864937442.4445077,865015209.7352431,2024-04-05 10:35:00,2024-04-05 10:42:00
LONG,865015209.7352431,865044739.4700943,2024-04-05 13:39:00,2024-04-05 14:03:00
LONG,865044739.4700943,864607931.3059703,2024-04-05 14:22:00,2024-04-08 09:36:00
SHORT,864607931.3059703,864692927.1304194,2024-04-08 10:25:00,2024-04-08 10:54:00
LONG,864692927.1304194,864874090.3900667,2024-04-08 14:02:00,2024-04-08 14:16:00
LONG,864874090.3900667,864876155.0214595,2024-04-09 09:21:00,2024-04-09 09:44:00
LONG,864876155.0214595,864816242.4285086,2024-04-09 10:16:00,2024-04-09 10:38:00
LONG,864816242.4285086,865010606.307644,2024-04-09 13:36:00,2024-04-09 14:09:00
LONG,865010606.307644,865012648.5141592,2024-04-10 09:56:00,2024-04-10 10:08:00
LONG,865012648.5141592,865021509.9518508,2024-04-10 10:50:00,2024-04-10 13:07:00
LONG,865021509.9518508,864204602.064346,2024-04-10 13:20:00,2024-04-11 09:41:00
SHORT,864204602.064346,864158619.132057,2024-04-11 11:29:00,2024-04-11 13:21:00
LONG,864158619.132057,864489827.3633225,2024-04-11 14:19:00,2024-04-12 09:01:00
LONG,864489827.3633225,864321229.6630787,2024-04-12 09:23:00,2024-04-12 11:04:00
LONG,864321229.6630787,864444926.2181958,2024-04-15 09:05:00,2024-04-15 09:21:00
LONG,864444926.2181958,864487536.3663467,2024-04-15 09:34:00,2024-04-15 09:56:00
LONG,864487536.3663467,864388022.1393727,2024-04-15 10:12:00,2024-04-15 10:54:00
SHORT,864388022.1393727,864572292.261625,2024-04-17 09:03:00,2024-04-17 09:17:00
LONG,864572292.261625,862611065.6797162,2024-04-17 10:14:00,2024-04-19 13:15:00
LONG,862611065.6797162,862835670.3411901,2024-04-19 14:20:00,2024-04-22 09:07:00
LONG,862835670.3411901,863009886.434163,2024-04-22 09:42:00,2024-04-22 09:58:00
LONG,863009886.434163,862797916.5894136,2024-04-22 11:12:00,2024-04-22 13:12:00
LONG,862797916.5894136,863029151.0127943,2024-04-22 13:18:00,2024-04-22 13:25:00
LONG,863029151.0127943,862853211.5935963,2024-04-22 14:09:00,2024-04-23 09:29:00
LONG,862853211.5935963,862912433.3057953,2024-04-23 10:06:00,2024-04-24 09:05:00
SHORT,862912433.3057953,861838602.5568342,2024-04-24 09:11:00,2024-04-25 10:54:00
LONG,861838602.5568342,861840708.8833578,2024-04-25 14:02:00,2024-04-25 14:29:00
SHORT,861840708.8833578,861612050.1313863,2024-04-26 10:10:00,2024-04-26 11:12:00
LONG,861612050.1313863,861258335.710806,2024-04-26 11:13:00,2024-04-26 13:27:00
LONG,861258335.710806,862111087.6177664,2024-04-26 13:35:00,2024-05-02 09:12:00
LONG,862111087.6177664,862155005.300729,2024-05-02 09:22:00,2024-05-02 10:00:00
LONG,862155005.300729,862261832.0871001,2024-05-02 10:50:00,2024-05-02 13:23:00
SHORT,862261832.0871001,862305757.4492911,2024-05-02 13:24:00,2024-05-02 13:34:00
LONG,862305757.4492911,862369918.1304998,2024-05-03 09:41:00,2024-05-03 09:56:00
LONG,862369918.1304998,862413409.4087917,2024-05-03 10:00:00,2024-05-03 10:16:00
LONG,862413409.4087917,862512085.2909691,2024-05-03 10:30:00,2024-05-03 10:39:00
LONG,862512085.2909691,862983324.1952598,2024-05-03 13:08:00,2024-05-06 09:00:00
LONG,862983324.1952598,862937344.169239,2024-05-06 09:19:00,2024-05-06 10:01:00
LONG,862937344.169239,862959761.6551539,2024-05-07 09:03:00,2024-05-07 09:25:00
LONG,862959761.6551539,862941392.1238036,2024-05-07 09:39:00,2024-05-07 10:25:00
LONG,862941392.1238036,863045475.7130783,2024-05-07 10:56:00,2024-05-07 13:57:00
LONG,863045475.7130783,862680751.2144098,2024-05-08 09:10:00,2024-05-08 09:33:00
SHORT,862680751.2144098,862703206.2268646,2024-05-08 09:50:00,2024-05-08 10:03:00
LONG,862703206.2268646,862603389.3269706,2024-05-08 11:03:00,2024-05-08 13:11:00
SHORT,862603389.3269706,862103476.8492368,2024-05-08 13:45:00,2024-05-09 10:27:00
LONG,862103476.8492368,861950396.8357475,2024-05-09 10:28:00,2024-05-09 11:01:00
LONG,861950396.8357475,862189132.4105479,2024-05-09 11:09:00,2024-05-10 09:34:00
LONG,862189132.4105479,861846902.7932832,2024-05-10 10:12:00,2024-05-13 09:39:00
LONG,861846902.7932832,861719970.9425923,2024-05-13 10:34:00,2024-05-13 10:58:00
LONG,861719970.9425923,862007937.0886728,2024-05-13 14:19:00,2024-05-14 09:00:00
SHORT,862007937.0886728,861840392.2661508,2024-05-14 09:04:00,2024-05-14 13:16:00
SHORT,861840392.2661508,861296433.876851,2024-05-15 09:01:00,2024-05-15 14:16:00
LONG,861296433.876851,861961908.0122694,2024-05-15 14:29:00,2024-05-16 09:00:00
LONG,861961908.0122694,861963904.8352222,2024-05-16 09:23:00,2024-05-16 09:33:00
LONG,861963904.8352222,862058321.4100146,2024-05-16 11:05:00,2024-05-16 13:05:00
LONG,862058321.4100146,862060300.4236083,2024-05-16 13:41:00,2024-05-16 13:55:00
LONG,862060300.4236083,861983124.6219789,2024-05-17 09:00:00,2024-05-17 10:01:00
SHORT,861983124.6219789,862084091.8690063,2024-05-17 10:02:00,2024-05-17 10:06:00
LONG,862084091.8690063,862820243.1612037,2024-05-17 13:29:00,2024-05-20 09:00:00
LONG,862820243.1612037,862828759.9897239,2024-05-20 10:02:00,2024-05-20 10:20:00
LONG,862828759.9897239,862181884.1932105,2024-05-20 10:33:00,2024-05-21 10:13:00
SHORT,862181884.1932105,861906340.1667631,2024-05-21 14:28:00,2024-05-22 09:22:00
LONG,861906340.1667631,860821049.8439384,2024-05-22 09:40:00,2024-05-23 09:49:00
SHORT,860821049.8439384,861029382.78185,2024-05-23 09:50:00,2024-05-23 10:10:00
SHORT,861029382.78185,861058137.2579758,2024-05-23 13:08:00,2024-05-23 13:23:00
LONG,861058137.2579758,861120127.0449127,2024-05-24 09:15:00,2024-05-24 09:35:00
LONG,861120127.0449127,859936964.1454592,2024-05-24 10:56:00,2024-05-28 09:07:00
SHORT,859936964.1454592,859952377.604137,2024-05-28 09:08:00,2024-05-28 09:29:00
LONG,859952377.604137,859994640.651012,2024-05-28 10:26:00,2024-05-28 10:38:00
LONG,859994640.651012,860043564.9097148,2024-05-28 10:51:00,2024-05-28 11:00:00
LONG,860043564.9097148,860253282.606674,2024-05-28 13:33:00,2024-05-28 14:13:00
LONG,860253282.606674,859014725.9732419,2024-05-29 09:19:00,2024-05-31 09:04:00
LONG,859014725.9732419,859064102.4102467,2024-05-31 09:35:00,2024-05-31 10:04:00
LONG,859064102.4102467,859153968.326261,2024-05-31 10:17:00,2024-05-31 10:27:00
LONG,859153968.326261,859088523.1127164,2024-05-31 10:40:00,2024-05-31 13:02:00
LONG,859088523.1127164,859300184.5640186,2024-05-31 13:13:00,2024-05-31 13:32:00
LONG,859300184.5640186,859302211.3747377,2024-05-31 13:43:00,2024-05-31 13:56:00
LONG,859302211.3747377,859994008.1499296,2024-05-31 14:06:00,2024-06-03 09:08:00
LONG,859994008.1499296,860189355.2655107,2024-06-03 10:51:00,2024-06-03 11:17:00
LONG,860189355.2655107,860290913.2339926,2024-06-03 13:40:00,2024-06-03 13:47:00
LONG,860290913.2339926,860279616.35038,2024-06-03 14:16:00,2024-06-04 09:14:00
LONG,860279616.35038,860427928.9552861,2024-06-04 09:30:00,2024-06-04 09:42:00
LONG,860427928.9552861,860469739.1824548,2024-06-04 10:44:00,2024-06-04 10:58:00
LONG,860469739.1824548,860491615.531756,2024-06-04 13:03:00,2024-06-04 13:11:00
LONG,860491615.531756,860825021.2339687,2024-06-04 13:23:00,2024-06-05 09:03:00
SHORT,860825021.2339687,860681792.4120029,2024-06-05 09:04:00,2024-06-05 10:20:00
LONG,860681792.4120029,860644176.3545213,2024-06-05 10:59:00,2024-06-05 11:26:00
LONG,860644176.3545213,860705674.5553672,2024-06-06 13:02:00,2024-06-06 13:21:00
LONG,860705674.5553672,860859572.5080734,2024-06-06 13:45:00,2024-06-07 09:07:00
LONG,860859572.5080734,860821965.981684,2024-06-07 09:43:00,2024-06-07 13:05:00
LONG,860821965.981684,860896641.9237659,2024-06-07 13:09:00,2024-06-07 13:21:00
SHORT,860896641.9237659,861154261.9498651,2024-06-10 09:00:00,2024-06-10 11:22:00
LONG,861154261.9498651,861195707.8769108,2024-06-10 11:23:00,2024-06-10 13:00:00
LONG,861195707.8769108,861204264.5447512,2024-06-10 13:17:00,2024-06-10 14:28:00
SHORT,861204264.5447512,860995738.9169933,2024-06-10 14:29:00,2024-06-11 09:28:00
LONG,860995738.9169933,860597336.4063036,2024-06-11 09:29:00,2024-06-12 11:08:00
LONG,860597336.4063036,860605900.8749352,2024-06-12 11:27:00,2024-06-12 11:29:00
LONG,860605900.8749352,860433119.6315833,2024-06-13 09:42:00,2024-06-13 10:10:00
LONG,860433119.6315833,860499935.532761,2024-06-13 10:38:00,2024-06-13 11:04:00
LONG,860499935.532761,860430670.8873821,2024-06-13 11:26:00,2024-06-13 13:18:00
LONG,860430670.8873821,860698461.292112,2024-06-13 13:31:00,2024-06-13 13:56:00
LONG,860698461.292112,860719760.9165759,2024-06-14 09:00:00,2024-06-14 09:17:00
LONG,860719760.9165759,860754044.8090519,2024-06-14 09:29:00,2024-06-14 09:39:00
LONG,860754044.8090519,860846418.4138607,2024-06-14 10:19:00,2024-06-14 13:47:00
LONG,860846418.4138607,859646274.4206215,2024-06-14 13:55:00,2024-06-17 10:22:00
SHORT,859646274.4206215,859779222.9149895,2024-06-17 13:32:00,2024-06-17 13:44:00
LONG,859779222.9149895,859807408.099548,2024-06-18 09:33:00,2024-06-18 09:49:00
LONG,859807408.099548,859842059.2991748,2024-06-18 10:57:00,2024-06-18 11:08:00
LONG,859842059.2991748,859909418.3896128,2024-06-18 11:16:00,2024-06-18 11:28:00
LONG,859909418.3896128,859911376.8835812,2024-06-18 13:26:00,2024-06-18 13:50:00
LONG,859911376.8835812,859580164.3423064,2024-06-18 14:08:00,2024-06-19 09:10:00
SHORT,859580164.3423064,858447818.8288985,2024-06-19 13:05:00,2024-06-20 10:57:00
LONG,858447818.8288985,858625321.1045482,2024-06-20 11:25:00,2024-06-20 13:16:00
SHORT,858625321.1045482,858503488.6931008,2024-06-21 10:52:00,2024-06-21 13:00:00
LONG,858503488.6931008,858440344.290308,2024-06-21 13:05:00,2024-06-21 13:28:00
LONG,858440344.290308,857052880.2991945,2024-06-21 13:56:00,2024-06-24 13:32:00
SHORT,857052880.2991945,857431633.4230657,2024-06-24 13:34:00,2024-06-24 13:48:00
SHORT,857431633.4230657,857799227.5724438,2024-06-25 13:19:00,2024-06-25 14:20:00
SHORT,857799227.5724438,857734696.3757054,2024-06-26 09:04:00,2024-06-26 09:56:00
LONG,857734696.3757054,857284447.1786468,2024-06-26 09:57:00,2024-06-26 13:28:00
LONG,857284447.1786468,857353206.1710619,2024-06-27 09:08:00,2024-06-27 09:18:00
LONG,857353206.1710619,857448705.0871567,2024-06-27 09:30:00,2024-06-27 10:11:00
LONG,857448705.0871567,857564170.6635404,2024-06-27 10:24:00,2024-06-27 13:55:00
LONG,857564170.6635404,857406740.215479,2024-06-28 09:21:00,2024-06-28 10:07:00
LONG,857406740.215479,856516645.6338593,2024-06-28 10:49:00,2024-07-01 10:22:00
LONG,856516645.6338593,856485351.8820366,2024-07-02 09:19:00,2024-07-02 09:47:00
LONG,856485351.8820366,856587306.4909512,2024-07-02 09:49:00,2024-07-02 10:05:00
LONG,856587306.4909512,856602530.5911361,2024-07-02 11:27:00,2024-07-02 11:29:00
LONG,856602530.5911361,856644212.8027892,2024-07-02 13:23:00,2024-07-02 13:25:00
LONG,856644212.8027892,856857943.7472781,2024-07-02 13:35:00,2024-07-02 13:44:00
LONG,856857943.7472781,856945897.8311851,2024-07-02 14:08:00,2024-07-03 09:36:00
LONG,856945897.8311851,856980923.7682446,2024-07-03 09:49:00,2024-07-03 11:28:00
LONG,856980923.7682446,856910926.0897384,2024-07-04 10:15:00,2024-07-04 10:57:00
LONG,856910926.0897384,856932542.096894,2024-07-04 11:14:00,2024-07-04 11:29:00
LONG,856932542.096894,856954150.390536,2024-07-05 09:29:00,2024-07-05 09:43:00
LONG,856954150.390536,856721112.1275184,2024-07-05 10:34:00,2024-07-05 11:17:00
LONG,856721112.1275184,856325712.404996,2024-07-08 09:35:00,2024-07-08 13:32:00
SHORT,856325712.404996,856301518.7188636,2024-07-08 13:33:00,2024-07-08 14:04:00
LONG,856301518.7188636,855990622.2167865,2024-07-09 09:16:00,2024-07-09 10:41:00
SHORT,855990622.2167865,855535182.9315307,2024-07-09 10:42:00,2024-07-10 09:29:00
LONG,855535182.9315307,855660700.4460163,2024-07-10 09:30:00,2024-07-10 09:43:00
LONG,855660700.4460163,855565389.2972965,2024-07-10 10:32:00,2024-07-10 11:03:00
LONG,855565389.2972965,855612877.3397378,2024-07-11 10:26:00,2024-07-11 10:38:00
LONG,855612877.3397378,855133343.7347193,2024-07-11 10:54:00,2024-07-12 09:31:00
SHORT,855133343.7347193,855226697.4778707,2024-07-12 09:34:00,2024-07-12 10:08:00
LONG,855226697.4778707,855241798.2102844,2024-07-15 10:33:00,2024-07-16 10:04:00
LONG,855241798.2102844,855256863.356458,2024-07-16 10:26:00,2024-07-16 10:35:00
LONG,855256863.356458,855239194.1122077,2024-07-16 10:52:00,2024-07-16 11:16:00
LONG,855239194.1122077,855411671.6124389,2024-07-16 13:30:00,2024-07-17 09:46:00
LONG,855411671.6124389,855328475.6541798,2024-07-17 09:57:00,2024-07-17 10:58:00
SHORT,855328475.6541798,855297673.0809243,2024-07-17 11:00:00,2024-07-17 11:19:00
LONG,855297673.0809243,855378312.0612929,2024-07-17 13:16:00,2024-07-17 13:29:00
LONG,855378312.0612929,854709202.8172629,2024-07-17 14:19:00,2024-07-18 09:09:00
LONG,854709202.8172629,854842515.1247326,2024-07-18 09:21:00,2024-07-18 09:36:00
SHORT,854842515.1247326,854950005.1578772,2024-07-18 13:35:00,2024-07-18 13:42:00
SHORT,854950005.1578772,854556720.2502803,2024-07-18 14:28:00,2024-07-19 09:19:00
LONG,854556720.2502803,854722698.1792096,2024-07-19 09:21:00,2024-07-19 09:27:00
LONG,854722698.1792096,854613595.7634059,2024-07-19 09:52:00,2024-07-19 10:34:00
LONG,854613595.7634059,854412425.4107764,2024-07-19 10:49:00,2024-07-22 09:47:00
SHORT,854412425.4107764,855076269.395238,2024-07-22 09:51:00,2024-07-22 11:12:00
LONG,855076269.395238,855019075.8568069,2024-07-23 09:58:00,2024-07-23 10:41:00
LONG,855019075.8568069,855034208.9377955,2024-07-23 10:58:00,2024-07-23 11:23:00
LONG,855034208.9377955,855088778.5951134,2024-07-23 13:13:00,2024-07-23 13:26:00
LONG,855088778.5951134,853926426.2051007,2024-07-23 13:31:00,2024-07-24 10:48:00
SHORT,853926426.2051007,854054881.2325813,2024-07-24 10:49:00,2024-07-24 11:21:00
LONG,854054881.2325813,854383800.1111436,2024-07-24 13:54:00,2024-07-24 14:16:00
LONG,854383800.1111436,854352349.5796546,2024-07-25 09:00:00,2024-07-25 10:12:00
LONG,854352349.5796546,854260498.1538582,2024-07-25 10:20:00,2024-07-25 13:08:00
LONG,854260498.1538582,854343006.234952,2024-07-25 13:24:00,2024-07-25 13:35:00
LONG,854343006.234952,854694474.3323805,2024-07-25 14:05:00,2024-07-25 14:19:00
LONG,854694474.3323805,854709856.1578184,2024-07-26 09:29:00,2024-07-26 09:55:00
LONG,854709856.1578184,854705178.308723,2024-07-26 11:05:00,2024-07-26 13:07:00
LONG,854705178.308723,854707183.5605686,2024-07-26 13:41:00,2024-07-26 14:07:00
LONG,854707183.5605686,854748895.9725015,2024-07-29 09:21:00,2024-07-29 09:35:00
LONG,854748895.9725015,854704591.3337655,2024-07-29 10:33:00,2024-07-29 10:56:00
LONG,854704591.3337655,854733055.0089725,2024-07-29 11:13:00,2024-07-29 13:10:00
LONG,854733055.0089725,854542981.874936,2024-07-29 13:20:00,2024-07-30 11:23:00
SHORT,854542981.874936,854584760.7107719,2024-07-30 11:24:00,2024-07-30 13:43:00
LONG,854584760.7107719,854613306.6167072,2024-07-30 13:44:00,2024-07-30 14:19:00
LONG,854613306.6167072,854826993.0217522,2024-07-31 09:20:00,2024-07-31 09:29:00
LONG,854826993.0217522,854914475.3163598,2024-07-31 13:23:00,2024-07-31 13:33:00
LONG,854914475.3163598,854942761.96028,2024-07-31 13:50:00,2024-07-31 14:04:00
LONG,854942761.96028,855326259.4060158,2024-07-31 14:17:00,2024-08-01 09:00:00
LONG,855326259.4060158,852516894.0412643,2024-08-01 09:18:00,2024-08-02 13:17:00
LONG,852516894.0412643,852546054.9882405,2024-08-05 09:00:00,2024-08-05 09:21:00
SHORT,852546054.9882405,852615691.9776646,2024-08-05 10:20:00,2024-08-05 10:41:00
SHORT,852615691.9776646,852651941.4816552,2024-08-06 09:11:00,2024-08-06 09:20:00
SHORT,852651941.4816552,852715741.1683217,2024-08-06 10:30:00,2024-08-06 10:49:00
LONG,852715741.1683217,852807106.0225676,2024-08-06 10:50:00,2024-08-06 10:59:00
LONG,852807106.0225676,852925323.6742839,2024-08-06 13:28:00,2024-08-06 13:39:00
LONG,852925323.6742839,852621047.840539,2024-08-07 09:44:00,2024-08-07 13:07:00
LONG,852621047.840539,852677761.6944985,2024-08-08 09:00:00,2024-08-08 10:55:00
SHORT,852677761.6944985,852782104.4102782,2024-08-08 11:10:00,2024-08-08 13:03:00
LONG,852782104.4102782,852838847.1669449,2024-08-08 13:09:00,2024-08-08 13:21:00
LONG,852838847.1669449,852943527.7474636,2024-08-08 13:33:00,2024-08-09 09:04:00
SHORT,852943527.7474636,852808996.2222705,2024-08-09 09:05:00,2024-08-09 10:51:00
LONG,852808996.2222705,852858788.317547,2024-08-09 10:52:00,2024-08-09 11:26:00
LONG,852858788.317547,853024690.2432283,2024-08-09 13:04:00,2024-08-09 13:09:00
LONG,853024690.2432283,853312112.1358305,2024-08-09 13:44:00,2024-08-09 13:53:00
LONG,853312112.1358305,853327663.7828821,2024-08-12 09:00:00,2024-08-12 09:25:00
LONG,853327663.7828821,853275569.7290398,2024-08-12 09:49:00,2024-08-12 10:08:00
LONG,853275569.7290398,853352051.1594986,2024-08-12 10:20:00,2024-08-12 10:34:00
LONG,853352051.1594986,853252769.203408,2024-08-12 13:09:00,2024-08-12 13:47:00
LONG,853252769.203408,853335602.7398026,2024-08-13 09:14:00,2024-08-13 09:42:00
LONG,853335602.7398026,853391477.5071009,2024-08-13 10:04:00,2024-08-13 10:28:00
LONG,853391477.5071009,853393497.846773,2024-08-13 10:32:00,2024-08-13 10:52:00
LONG,853393497.846773,853813686.0623413,2024-08-13 11:00:00,2024-08-14 09:02:00
LONG,853813686.0623413,853788836.6118699,2024-08-14 09:49:00,2024-08-14 10:11:00
LONG,853788836.6118699,853777407.9424034,2024-08-14 10:38:00,2024-08-14 10:59:00
LONG,853777407.9424034,853813040.8289465,2024-08-14 11:12:00,2024-08-14 13:07:00
LONG,853813040.8289465,853889010.0207683,2024-08-14 13:15:00,2024-08-14 13:17:00
LONG,853889010.0207683,853837267.3169266,2024-08-14 13:32:00,2024-08-14 13:57:00
LONG,853837267.3169266,853926825.9577414,2024-08-15 13:56:00,2024-08-16 09:43:00
LONG,853926825.9577414,853988951.5892943,2024-08-16 11:17:00,2024-08-16 13:00:00
LONG,853988951.5892943,854096425.4922507,2024-08-19 10:41:00,2024-08-19 10:48:00
LONG,854096425.4922507,854052298.0550915,2024-08-19 11:25:00,2024-08-19 13:44:00
LONG,854052298.0550915,854185856.8075029,2024-08-19 14:10:00,2024-08-20 09:00:00
LONG,854185856.8075029,854161599.4763939,2024-08-20 10:03:00,2024-08-20 10:30:00
LONG,854161599.4763939,854216079.9288311,2024-08-20 10:37:00,2024-08-20 10:50:00
LONG,854216079.9288311,854270593.180126,2024-08-20 11:01:00,2024-08-20 11:21:00
LONG,854270593.180126,854338236.0699611,2024-08-20 13:00:00,2024-08-20 13:06:00
LONG,854338236.0699611,854451501.8488255,2024-08-20 13:40:00,2024-08-20 13:54:00
LONG,854451501.8488255,854087028.3563076,2024-08-20 14:11:00,2024-08-21 11:17:00
SHORT,854087028.3563076,853196246.6350875,2024-08-21 11:18:00,2024-08-22 09:30:00
LONG,853196246.6350875,853198195.9068413,2024-08-22 09:45:00,2024-08-22 10:57:00
LONG,853198195.9068413,853284567.7747478,2024-08-22 11:16:00,2024-08-22 11:23:00
LONG,853284567.7747478,853351540.5023869,2024-08-22 13:10:00,2024-08-22 13:30:00
LONG,853351540.5023869,853437993.6977608,2024-08-22 13:41:00,2024-08-22 14:18:00
SHORT,853437993.6977608,852997916.3714348,2024-08-23 13:12:00,2024-08-26 09:32:00
LONG,852997916.3714348,853038652.3240814,2024-08-26 09:33:00,2024-08-26 09:44:00
LONG,853038652.3240814,853014730.5186123,2024-08-26 09:53:00,2024-08-26 10:29:00
LONG,853014730.5186123,853036060.7346516,2024-08-26 10:46:00,2024-08-26 10:58:00
LONG,853036060.7346516,852921762.9430164,2024-08-26 13:29:00,2024-08-27 10:20:00
LONG,852921762.9430164,852962547.8166903,2024-08-27 13:46:00,2024-08-27 13:57:00
LONG,852962547.8166903,852958030.6901699,2024-08-28 09:51:00,2024-08-28 10:22:00
LONG,852958030.6901699,852901910.7864642,2024-08-28 11:07:00,2024-08-29 09:16:00
LONG,852901910.7864642,852923117.6603762,2024-08-29 10:10:00,2024-08-29 10:33:00
LONG,852923117.6603762,852976437.400352,2024-08-29 11:26:00,2024-08-29 13:11:00
LONG,852976437.400352,852997634.947181,2024-08-29 13:25:00,2024-08-29 13:38:00
LONG,852997634.947181,853276009.9667258,2024-08-29 13:42:00,2024-08-30 09:31:00
LONG,853276009.9667258,853290772.5274519,2024-08-30 09:51:00,2024-08-30 10:01:00
LONG,853290772.5274519,853279864.1629362,2024-08-30 10:31:00,2024-08-30 11:04:00
LONG,853279864.1629362,853345960.1439911,2024-08-30 11:20:00,2024-08-30 13:00:00
LONG,853345960.1439911,853411912.446756,2024-08-30 13:54:00,2024-08-30 14:02:00
LONG,853411912.446756,852331457.7403412,2024-08-30 14:20:00,2024-09-05 09:32:00
LONG,852331457.7403412,852203934.9202797,2024-09-05 10:32:00,2024-09-05 13:16:00
SHORT,852203934.9202797,852192871.5625908,2024-09-06 09:46:00,2024-09-06 10:22:00
LONG,852192871.5625908,852032043.5985963,2024-09-06 14:29:00,2024-09-09 13:06:00
SHORT,852032043.5985963,852223050.0169394,2024-09-09 13:07:00,2024-09-09 13:43:00
LONG,852223050.0169394,852349271.3726705,2024-09-09 13:44:00,2024-09-09 14:14:00
LONG,852349271.3726705,852377244.9787376,2024-09-10 09:51:00,2024-09-10 09:54:00
LONG,852377244.9787376,851117570.9697928,2024-09-10 10:13:00,2024-09-11 09:49:00
SHORT,851117570.9697928,851185486.3012229,2024-09-11 10:58:00,2024-09-11 13:09:00
LONG,851185486.3012229,851489927.3055933,2024-09-11 14:19:00,2024-09-12 09:00:00
LONG,851489927.3055933,851524687.3503804,2024-09-12 09:46:00,2024-09-12 10:00:00
LONG,851524687.3503804,851539765.5456295,2024-09-12 10:23:00,2024-09-12 10:35:00
LONG,851539765.5456295,851423932.05462,2024-09-12 10:59:00,2024-09-12 13:00:00
LONG,851423932.05462,851458649.2945023,2024-09-12 13:25:00,2024-09-12 13:34:00
LONG,851458649.2945023,850432393.0807922,2024-09-12 14:20:00,2024-09-17 10:06:00
SHORT,850432393.0807922,850460848.9152817,2024-09-17 10:07:00,2024-09-17 10:37:00
LONG,850460848.9152817,850514964.4093479,2024-09-18 09:19:00,2024-09-18 09:33:00
LONG,850514964.4093479,850601665.1760118,2024-09-18 09:57:00,2024-09-18 10:07:00
LONG,850601665.1760118,850532452.7211268,2024-09-18 13:13:00,2024-09-18 14:00:00
LONG,850532452.7211268,850794304.95829,2024-09-18 14:05:00,2024-09-18 14:19:00
LONG,850794304.95829,850802720.3322263,2024-09-19 10:03:00,2024-09-19 10:31:00
LONG,850802720.3322263,850882282.9678234,2024-09-19 10:58:00,2024-09-19 11:00:00
LONG,850882282.9678234,850884223.406325,2024-09-19 11:29:00,2024-09-19 13:07:00
LONG,850884223.406325,850905568.2785199,2024-09-19 13:34:00,2024-09-19 13:54:00
LONG,850905568.2785199,850952097.1972347,2024-09-20 10:21:00,2024-09-20 10:47:00
LONG,850952097.1972347,851017721.6851138,2024-09-20 11:21:00,2024-09-20 13:33:00
LONG,851017721.6851138,850617430.5287023,2024-09-20 13:51:00,2024-09-24 09:32:00
SHORT,850617430.5287023,850670618.1486615,2024-09-24 09:33:00,2024-09-24 09:56:00
SHORT,850670618.1486615,850691775.919538,2024-09-24 10:27:00,2024-09-24 10:49:00
LONG,850691775.919538,850789821.751339,2024-09-24 14:02:00,2024-09-24 14:13:00
